Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
37471,07/09/2026 02:32 PM,Maribel,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37471,07/09/2026 02:32 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37471,07/09/2026 02:32 PM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37472,07/09/2026 10:25 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37472,07/09/2026 10:25 AM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
37472,07/09/2026 10:25 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37472,07/09/2026 10:25 AM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
37473,07/09/2026 01:54 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37473,07/09/2026 01:54 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37473,07/09/2026 01:54 PM,Theo,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37473,07/09/2026 01:54 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37474,07/09/2026 12:11 PM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37474,07/09/2026 12:11 PM,Ines,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37474,07/09/2026 12:11 PM,Ines,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37474,07/09/2026 12:11 PM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37474,07/09/2026 12:11 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37475,07/09/2026 01:20 PM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37475,07/09/2026 01:20 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37476,07/09/2026 01:36 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37476,07/09/2026 01:36 PM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37476,07/09/2026 01:36 PM,Rashid,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37477,07/09/2026 12:45 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37478,07/09/2026 08:35 AM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37478,07/09/2026 08:35 AM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37479,07/09/2026 10:44 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37480,07/09/2026 12:29 PM,Ines,Lunch,Soup of the Day,,1,7.00,3.50,Staff meal 50%,3.50,No
37480,07/09/2026 12:29 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
37481,07/09/2026 10:24 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37482,07/09/2026 11:53 AM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37483,07/09/2026 07:07 AM,Maribel,Breakfast,Avocado Toast,,1,11.00,5.50,Staff meal 50%,5.50,No
37483,07/09/2026 07:07 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,2.25,Staff meal 50%,2.25,No
37483,07/09/2026 07:07 AM,Maribel,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.30,Staff meal 50%,0.30,No
37483,07/09/2026 07:07 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,1.75,Staff meal 50%,1.75,No
37484,07/09/2026 12:49 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37484,07/09/2026 12:49 PM,Kai,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37485,07/09/2026 01:07 PM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37485,07/09/2026 01:07 PM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37486,07/09/2026 11:28 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37486,07/09/2026 11:28 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37486,07/09/2026 11:28 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37487,07/09/2026 09:43 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37487,07/09/2026 09:43 AM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
37487,07/09/2026 09:43 AM,Maribel,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37487,07/09/2026 09:43 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37487,07/09/2026 09:43 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37488,07/09/2026 01:53 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37488,07/09/2026 01:53 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37489,07/09/2026 02:37 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37490,07/09/2026 12:20 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,0.00,Yes
37490,07/09/2026 12:20 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37491,07/09/2026 11:57 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
37491,07/09/2026 11:57 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37491,07/09/2026 11:57 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37492,07/09/2026 12:04 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37492,07/09/2026 12:04 PM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37492,07/09/2026 12:04 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37493,07/09/2026 08:48 AM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37494,07/09/2026 07:51 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37495,07/09/2026 07:49 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37495,07/09/2026 07:49 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37495,07/09/2026 07:49 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37496,07/09/2026 01:33 PM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37497,07/09/2026 01:55 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37498,07/10/2026 07:53 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37498,07/10/2026 07:53 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37498,07/10/2026 07:53 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37498,07/10/2026 07:53 AM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
37498,07/10/2026 07:53 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37499,07/10/2026 08:32 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37500,07/10/2026 12:31 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37501,07/10/2026 02:01 PM,Rashid,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37502,07/10/2026 09:22 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37502,07/10/2026 09:22 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37503,07/10/2026 10:14 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37503,07/10/2026 10:14 AM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37504,07/10/2026 11:12 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37504,07/10/2026 11:12 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37505,07/10/2026 11:35 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37505,07/10/2026 11:35 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37505,07/10/2026 11:35 AM,Rashid,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
37506,07/10/2026 11:31 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37507,07/10/2026 10:51 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37508,07/10/2026 10:55 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37508,07/10/2026 10:55 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37508,07/10/2026 10:55 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37508,07/10/2026 10:55 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37509,07/10/2026 02:52 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37509,07/10/2026 02:52 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37509,07/10/2026 02:52 PM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37510,07/10/2026 01:39 PM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37510,07/10/2026 01:39 PM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
37510,07/10/2026 01:39 PM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37510,07/10/2026 01:39 PM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
37510,07/10/2026 01:39 PM,Rashid,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
37510,07/10/2026 01:39 PM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37511,07/10/2026 10:16 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37511,07/10/2026 10:16 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37512,07/10/2026 12:49 PM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37513,07/10/2026 12:45 PM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
37513,07/10/2026 12:45 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37513,07/10/2026 12:45 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37514,07/10/2026 11:58 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37515,07/10/2026 07:22 AM,Kai,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37515,07/10/2026 07:22 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37515,07/10/2026 07:22 AM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37515,07/10/2026 07:22 AM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37515,07/10/2026 07:22 AM,Kai,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37515,07/10/2026 07:22 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37516,07/10/2026 07:36 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37516,07/10/2026 07:36 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37516,07/10/2026 07:36 AM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
37516,07/10/2026 07:36 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37517,07/10/2026 11:59 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37517,07/10/2026 11:59 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37518,07/10/2026 11:48 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37518,07/10/2026 11:48 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37518,07/10/2026 11:48 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37519,07/10/2026 09:02 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37519,07/10/2026 09:02 AM,Kai,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37520,07/10/2026 12:25 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,0.00,Yes
37520,07/10/2026 12:25 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,2.38,Staff meal 50%,2.37,No
37521,07/10/2026 08:30 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37522,07/10/2026 11:41 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37523,07/10/2026 01:49 PM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37523,07/10/2026 01:49 PM,Rashid,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
37523,07/10/2026 01:49 PM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37524,07/10/2026 11:38 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37524,07/10/2026 11:38 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37525,07/10/2026 02:05 PM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37526,07/10/2026 01:43 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37527,07/10/2026 10:33 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37527,07/10/2026 10:33 AM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37527,07/10/2026 10:33 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37528,07/10/2026 01:33 PM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37528,07/10/2026 01:33 PM,Ines,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
37528,07/10/2026 01:33 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37528,07/10/2026 01:33 PM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37529,07/10/2026 08:54 AM,Maribel,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37530,07/10/2026 02:44 PM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37530,07/10/2026 02:44 PM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
37530,07/10/2026 02:44 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37530,07/10/2026 02:44 PM,Rashid,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
37531,07/10/2026 07:11 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37531,07/10/2026 07:11 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37531,07/10/2026 07:11 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37531,07/10/2026 07:11 AM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37532,07/10/2026 12:36 PM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37533,07/10/2026 10:56 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37534,07/10/2026 10:18 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37534,07/10/2026 10:18 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37534,07/10/2026 10:18 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37535,07/10/2026 12:19 PM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37535,07/10/2026 12:19 PM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
37536,07/10/2026 08:28 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37536,07/10/2026 08:28 AM,Ines,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
37537,07/11/2026 10:55 AM,Maribel,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37537,07/11/2026 10:55 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37537,07/11/2026 10:55 AM,Maribel,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
37537,07/11/2026 10:55 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37538,07/11/2026 10:18 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37538,07/11/2026 10:18 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37538,07/11/2026 10:18 AM,Rashid,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
37539,07/11/2026 10:28 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37539,07/11/2026 10:28 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37539,07/11/2026 10:28 AM,Kai,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37539,07/11/2026 10:28 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37540,07/11/2026 01:54 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37540,07/11/2026 01:54 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37540,07/11/2026 01:54 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37540,07/11/2026 01:54 PM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37540,07/11/2026 01:54 PM,Theo,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
37541,07/11/2026 10:00 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,7.50,Comp - manager,0.00,No
37541,07/11/2026 10:00 AM,Ines,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37542,07/11/2026 12:12 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37542,07/11/2026 12:12 PM,Rashid,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
37542,07/11/2026 12:12 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37543,07/11/2026 01:05 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37544,07/11/2026 02:55 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37545,07/11/2026 09:52 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37545,07/11/2026 09:52 AM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37545,07/11/2026 09:52 AM,Theo,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
37545,07/11/2026 09:52 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37546,07/11/2026 08:45 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37547,07/11/2026 11:03 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37548,07/11/2026 12:56 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37548,07/11/2026 12:56 PM,Ines,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37548,07/11/2026 12:56 PM,Ines,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37548,07/11/2026 12:56 PM,Ines,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
37549,07/11/2026 09:01 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,0.00,Yes
37549,07/11/2026 09:01 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37549,07/11/2026 09:01 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
37550,07/11/2026 09:40 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37550,07/11/2026 09:40 AM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37551,07/11/2026 08:36 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37551,07/11/2026 08:36 AM,Rashid,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
37551,07/11/2026 08:36 AM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37552,07/11/2026 10:57 AM,Rashid,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
37553,07/11/2026 11:09 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37553,07/11/2026 11:09 AM,Ines,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37554,07/11/2026 11:17 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37554,07/11/2026 11:17 AM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
37554,07/11/2026 11:17 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37554,07/11/2026 11:17 AM,Kai,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37555,07/11/2026 07:47 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37555,07/11/2026 07:47 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37555,07/11/2026 07:47 AM,Rashid,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37556,07/11/2026 02:39 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37556,07/11/2026 02:39 PM,Rashid,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37556,07/11/2026 02:39 PM,Rashid,Lunch,Soup of the Day,,1,7.00,0.00,,0.00,Yes
37557,07/11/2026 02:13 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37558,07/11/2026 11:15 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37558,07/11/2026 11:15 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37559,07/11/2026 11:51 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37559,07/11/2026 11:51 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
37560,07/11/2026 08:22 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37561,07/11/2026 11:08 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37561,07/11/2026 11:08 AM,Rashid,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
37561,07/11/2026 11:08 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
37561,07/11/2026 11:08 AM,Rashid,Modifiers,+ Gluten-free bread,Turkey Club,1,1.50,0.00,,1.50,No
37561,07/11/2026 11:08 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37562,07/11/2026 02:11 PM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37563,07/11/2026 09:33 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37563,07/11/2026 09:33 AM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
37564,07/11/2026 11:55 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37564,07/11/2026 11:55 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37565,07/11/2026 10:32 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,0.00,Yes
37566,07/11/2026 08:34 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
37567,07/11/2026 01:08 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37568,07/11/2026 07:44 AM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37568,07/11/2026 07:44 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
37568,07/11/2026 07:44 AM,Ines,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
37569,07/11/2026 09:49 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37569,07/11/2026 09:49 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37569,07/11/2026 09:49 AM,Kai,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
37570,07/11/2026 07:44 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37570,07/11/2026 07:44 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37571,07/11/2026 01:57 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
37572,07/11/2026 09:28 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
37572,07/11/2026 09:28 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
37573,07/11/2026 09:41 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,2.38,Staff meal 50%,2.37,No
37573,07/11/2026 09:41 AM,Maribel,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.50,Staff meal 50%,0.50,No
37574,07/11/2026 10:07 AM,Kai,Breakfast,Avocado Toast,,1,11.00,0.00,,11.00,No
37574,07/11/2026 10:07 AM,Kai,Modifiers,+ Add egg,Avocado Toast,1,1.50,0.00,,1.50,No
37574,07/11/2026 10:07 AM,Kai,Modifiers,+ Gluten-free bread,Avocado Toast,1,1.50,0.00,,1.50,No
37575,07/11/2026 08:07 AM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
37576,07/11/2026 12:01 PM,Theo,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
37576,07/11/2026 12:01 PM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
37577,07/11/2026 12:59 PM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
